structure_id,slab_num,well_id,slab_type,structure_acronym,structure_name,polygon_id,mri_voxel_x,mri_voxel_y,mri_voxel_z,mni_x,mni_y,mni_z,donor,sample
4444,9,160091833,CX,MG,"medial geniculate complex, left",156901563,105,113,117,-14,-26,-4,donor15697,donor15697_sample_42
4440,9,160092007,CX,LGd,"dorsal lateral geniculate nucleus, left",156688954,117,118,117,-26,-26,-9,donor15697,donor15697_sample_43
4409,9,160091959,CX,DTLd,"lateral group of nuclei, left, dorsal division",156890323,109,100,117,-18,-26,9,donor15697,donor15697_sample_44
4258,9,160091911,CX,DG,"dentate gyrus, left",148020449,121,122,117,-30,-26,-13,donor15697,donor15697_sample_45
4251,7,159438961,CX,S,"subiculum, left",147944867,108,139,94,-17,-3,-30,donor15697,donor15697_sample_46
4440,8,160091901,CX,LGd,"dorsal lateral geniculate nucleus, left",147711165,116,119,107,-25,-16,-10,donor15697,donor15697_sample_73
9074,8,160091869,CX,SNC,"substantia nigra, pars compacta, left",147064714,106,120,107,-15,-16,-11,donor15697,donor15697_sample_74
4254,8,160091915,CX,CA1,"CA1 field, left",147066198,123,131,107,-32,-16,-22,donor15697,donor15697_sample_75
4648,6,160091566,CX,PeF,"perifornical nucleus, left",158405196,99,118,85,-8,6,-9,donor15697,donor15697_sample_76
4637,6,160091502,CX,VMH,"ventromedial hypothalamic nucleus, left",158405193,97,118,85,-6,6,-9,donor15697,donor15697_sample_77
4311,6,160091644,CX,DBh,"nucleus of the diagonal band, left, vertical division",158440955,108,121,86,-17,5,-12,donor15697,donor15697_sample_78
4310,6,160091596,CX,DBv,"nucleus of the diagonal band, left, horizontal division",158454222,105,116,86,-14,5,-7,donor15697,donor15697_sample_79
4367,6,160091662,CX,COMA,"cortico-medial group, left",157580518,112,128,86,-21,5,-19,donor15697,donor15697_sample_80
4351,6,160091646,CX,BMA,"basomedial nucleus, left",157073473,111,133,86,-20,5,-24,donor15697,donor15697_sample_81
4379,6,160091614,CX,LA,"lateral nucleus, left",147013783,112,139,85,-21,6,-30,donor15697,donor15697_sample_82
4308,6,160091598,CX,nbM,"basal nucleus of meynert, left",158032961,116,123,86,-25,5,-14,donor15697,donor15697_sample_83
9074,7,160091634,CX,SNC,"substantia nigra, pars compacta, left",146480718,97,124,94,-6,-3,-15,donor15697,donor15697_sample_84
9075,7,160091586,CX,SNR,"substantia nigra, pars reticulata, left",157673938,99,122,94,-8,-3,-13,donor15697,donor15697_sample_85
4597,7,160091538,CX,PalHy,"pallidohypothalamic nucleus, left",158439713,97,118,94,-6,-3,-9,donor15697,donor15697_sample_86
4679,7,160091616,CX,PHA,"posterior hypothalamic area, left",158453293,95,116,94,-4,-3,-7,donor15697,donor15697_sample_87
4675,7,160091600,CX,LM,"lateral mammillary nucleus, left",158439714,94,124,94,-3,-3,-15,donor15697,donor15697_sample_88
4308,7,160091488,CX,nbM,"basal nucleus of meynert, left",149051712,114,116,94,-23,-3,-7,donor15697,donor15697_sample_89
10145,5,159439107,CX,OlfT,"olfactory tubercle, left",158041236,104,127,72,-13,19,-18,donor15697,donor15697_sample_90
9004,9,160091881,CX,CGMB,"central gray substance of midbrain, left",156982326,97,102,117,-6,-26,7,donor15697,donor15697_sample_91
4255,9,160091863,CX,CA2,"CA2 field, left",148020447,129,121,117,-38,-26,-12,donor15697,donor15697_sample_92
4254,9,160091847,CX,CA1,"CA1 field, left",148020448,126,126,117,-35,-26,-17,donor15697,donor15697_sample_93
4281,10,160091867,CX,TCd,"tail of caudate nucleus, left",157070569,115,109,133,-24,-42,0,donor15697,donor15697_sample_94
4258,10,160091851,CX,DG,"dentate gyrus, left",157086720,106,106,133,-15,-42,3,donor15697,donor15697_sample_95
4256,10,160092009,CX,CA3,"CA3 field, left",157086569,109,107,133,-18,-42,2,donor15697,donor15697_sample_96
4351,7,159439055,CX,BMA,"basomedial nucleus, left",147057075,111,124,94,-20,-3,-15,donor15697,donor15697_sample_97
4322,7,159439023,CX,Cl,"claustrum, left",156634165,127,122,94,-36,-3,-13,donor15697,donor15697_sample_98
4296,7,159226093,CX,GPi,"globus pallidus, internal segment, left",158449669,111,108,94,-20,-3,1,donor15697,donor15697_sample_99
4295,7,159226077,CX,GPe,"globus pallidus, external segment, left",158449668,115,103,94,-24,-3,6,donor15697,donor15697_sample_100
4288,7,159226061,CX,Pu,"putamen, left",158449667,121,99,94,-30,-3,10,donor15697,donor15697_sample_101
4282,7,159226045,CX,BCd,"body of caudate nucleus, left",158449670,107,89,94,-16,-3,20,donor15697,donor15697_sample_102
4296,6,159226139,CX,GPi,"globus pallidus, internal segment, left",158405367,107,111,86,-16,5,-2,donor15697,donor15697_sample_112
4288,6,159226107,CX,Pu,"putamen, left",158405291,116,104,86,-25,5,5,donor15697,donor15697_sample_113
4282,6,159226091,CX,BCd,"body of caudate nucleus, left",158405365,104,92,86,-13,5,17,donor15697,donor15697_sample_114
4291,5,159226059,CX,Acb,"nucleus accumbens, left",156756810,104,118,72,-13,19,-9,donor15697,donor15697_sample_115
4288,5,159226043,CX,Pu,"putamen, left",156756808,112,109,72,-21,19,0,donor15697,donor15697_sample_116
4280,5,159225898,CX,HCd,"head of caudate nucleus, left",156756809,103,104,72,-12,19,5,donor15697,donor15697_sample_117
9222,9,159226181,CX,cc,corpus callosum,156950588,97,84,117,-6,-26,25,donor15697,donor15697_sample_143
9222,7,159226101,CX,cc,corpus callosum,157914702,103,80,94,-12,-3,29,donor15697,donor15697_sample_147
4280,5,157772860,CX,HCd,"head of caudate nucleus, left",156757264,108,93,72,-17,19,16,donor15697,donor15697_sample_243
9222,4,157772954,CX,cc,corpus callosum,155842529,102,92,65,-11,26,17,donor15697,donor15697_sample_329
4280,4,157772938,CX,HCd,"head of caudate nucleus, left",156757326,108,101,65,-17,26,8,donor15697,donor15697_sample_330
4280,4,157773018,CX,HCd,"head of caudate nucleus, left",156757331,108,106,65,-17,26,3,donor15697,donor15697_sample_331
4295,6,159226123,CX,GPe,"globus pallidus, external segment, left",158405366,110,107,86,-19,5,2,donor15697,donor15697_sample_350
13008,6,160091518,CX,LHT,"lateral hypothalamic area, tuberal region, left",158405289,102,115,86,-11,5,-6,donor15697,donor15697_sample_357
4573,6,160091612,CX,PVH,"paraventricular nucleus of the hypothalamus, left",158405195,95,108,86,-4,5,1,donor15697,donor15697_sample_358
4395,7,160091664,CX,DTA,"anterior group of nuclei, left",146480691,98,97,94,-7,-3,12,donor15697,donor15697_sample_359
4648,7,160091536,CX,PeF,"perifornical nucleus, left",158444318,96,120,94,-5,-3,-11,donor15697,donor15697_sample_360
4295,8,159439025,CX,GPe,"globus pallidus, external segment, left",147808390,119,110,107,-28,-16,-1,donor15697,donor15697_sample_361
4417,9,160091975,CX,DTLv,"lateral group of nuclei, left, ventral division",156903026,112,102,117,-21,-26,7,donor15697,donor15697_sample_362
9708,8,160091917,CX,CPLV,choroid plexus of the lateral ventricle,159215934,111,125,107,-20,-16,-16,donor15697,donor15697_sample_438
4288,8,160092011,CX,Pu,"putamen, left",147066327,122,112,107,-31,-16,-3,donor15697,donor15697_sample_439
4281,8,160091995,CX,TCd,"tail of caudate nucleus, left",158747208,126,123,107,-35,-16,-14,donor15697,donor15697_sample_440
4256,8,160091947,CX,CA3,"CA3 field, left",147066199,121,126,107,-30,-16,-17,donor15697,donor15697_sample_441
4251,8,160091899,CX,S,"subiculum, left",147066197,113,132,107,-22,-16,-23,donor15697,donor15697_sample_442
4644,6,160091550,CX,ARH,"arcuate nucleus of the hypothalamus, left",158729674,99,122,85,-8,6,-13,donor15697,donor15697_sample_443
4641,6,160091534,CX,DMH,"dorsomedial hypothalamic nucleus, left",158405194,96,114,85,-5,6,-5,donor15697,donor15697_sample_444
4308,6,160091660,CX,nbM,"basal nucleus of meynert, left",158405284,111,123,86,-20,5,-14,donor15697,donor15697_sample_445
4593,6,160091628,CX,SO,"supraoptic nucleus, left",158405192,105,123,86,-14,5,-14,donor15697,donor15697_sample_446
10145,6,160091580,CX,OlfT,"olfactory tubercle, left",158438882,113,122,86,-22,5,-13,donor15697,donor15697_sample_447
4542,6,160091564,CX,PrOR,"preoptic region, left",158728506,98,110,86,-7,5,-1,donor15697,donor15697_sample_448
4313,6,160091532,CX,BST,"bed  nucleus of stria terminalis, left",158729675,98,100,86,-7,5,9,donor15697,donor15697_sample_449
4310,6,160091516,CX,DBv,"nucleus of the diagonal band, left, horizontal division",158405536,104,116,86,-13,5,-7,donor15697,donor15697_sample_450
4291,6,160091484,CX,Acb,"nucleus accumbens, left",158403258,106,116,86,-15,5,-7,donor15697,donor15697_sample_451
4342,6,160091630,CX,BLA,"basolateral nucleus, left",147013810,109,136,86,-18,5,-27,donor15697,donor15697_sample_452
4518,7,160091602,CX,Sb,"subthalamic nucleus, left",146480717,98,117,94,-7,-3,-8,donor15697,donor15697_sample_453
4432,7,160091554,CX,ILr,"rostral group of intralaminar nuclei, left",146480694,97,106,94,-6,-3,3,donor15697,donor15697_sample_454
4417,7,160091522,CX,DTLv,"lateral group of nuclei, left, ventral division",146480693,101,102,94,-10,-3,7,donor15697,donor15697_sample_455
4400,7,160091506,CX,DTM,"medial group of nuclei, left",146480692,96,105,94,-5,-3,4,donor15697,donor15697_sample_456
4395,7,160091490,CX,DTA,"anterior group of nuclei, left",158449684,97,97,94,-6,-3,12,donor15697,donor15697_sample_457
13005,7,160091648,CX,LHM,"lateral hypothalamic area, mammillary region, left",158453292,95,121,94,-4,-3,-12,donor15697,donor15697_sample_458
10151,7,160091632,CX,LTu,"lateral tuberal nucleus, left",158440754,97,121,94,-6,-3,-12,donor15697,donor15697_sample_459
4669,7,160091568,CX,SuM,"supramammillary nucleus, left",158444265,94,119,94,-3,-3,-10,donor15697,donor15697_sample_460
4667,7,160091552,CX,TM,"tuberomammillary nucleus, left",158439715,96,121,94,-5,-3,-12,donor15697,donor15697_sample_461
4322,7,160091504,CX,Cl,"claustrum, left",146842673,127,106,94,-36,-3,3,donor15697,donor15697_sample_462
4301,5,159439123,CX,SptN,"septal nuclei, left",158740891,96,110,72,-5,19,-1,donor15697,donor15697_sample_463
9031,8,159439059,CX,3,"oculomotor nuclear complex, left",157825947,93,118,107,-2,-16,-9,donor15697,donor15697_sample_465
4409,8,159439027,CX,DTLd,"lateral group of nuclei, left, dorsal division",157087442,108,92,107,-17,-16,17,donor15697,donor15697_sample_466
4437,8,159439011,CX,ILc,"caudal group of intralaminar nuclei, left",157082432,101,105,107,-10,-16,4,donor15697,donor15697_sample_467
9054,8,159438995,CX,RN,"red nucleus, left",158168906,97,119,107,-6,-16,-10,donor15697,donor15697_sample_468
4518,8,159438963,CX,Sb,"subthalamic nucleus, left",147274346,109,115,107,-18,-16,-6,donor15697,donor15697_sample_469
4506,8,159439121,CX,R,"reticular nucleus of thalamus, left",156505627,112,97,107,-21,-16,12,donor15697,donor15697_sample_470
4432,8,159439105,CX,ILr,"rostral group of intralaminar nuclei, left",157087433,106,93,107,-15,-16,16,donor15697,donor15697_sample_471
4417,8,159439089,CX,DTLv,"lateral group of nuclei, left, ventral division",157087441,108,103,107,-17,-16,6,donor15697,donor15697_sample_472
4400,8,159439073,CX,DTM,"medial group of nuclei, left",157087434,99,98,107,-8,-16,11,donor15697,donor15697_sample_473
4395,8,159439057,CX,DTA,"anterior group of nuclei, left",157083123,104,89,107,-13,-16,20,donor15697,donor15697_sample_474
4288,8,159439009,CX,Pu,"putamen, left",156505629,119,102,107,-28,-16,7,donor15697,donor15697_sample_475
4282,8,159438993,CX,BCd,"body of caudate nucleus, left",156505628,111,86,107,-20,-16,23,donor15697,donor15697_sample_476
9115,9,160091945,CX,SC,"superior colliculus, left",156988290,99,104,117,-8,-26,5,donor15697,donor15697_sample_477
4444,9,160091913,CX,MG,"medial geniculate complex, left",157973933,104,113,117,-13,-26,-4,donor15697,donor15697_sample_478
4524,9,160091865,CX,Hl,"lateral habenular nucleus, left",157921044,100,95,117,-9,-26,14,donor15697,donor15697_sample_479
4428,9,160091991,CX,DTP,"posterior group of nuclei, left",156936435,104,103,117,-13,-26,6,donor15697,donor15697_sample_480
4282,9,160091943,CX,BCd,"body of caudate nucleus, left",157923735,115,93,117,-24,-26,16,donor15697,donor15697_sample_481
4281,9,160091927,CX,TCd,"tail of caudate nucleus, left",157923259,128,114,117,-37,-26,-5,donor15697,donor15697_sample_482
4257,9,160091895,CX,CA4,"CA4 field, left",148020445,121,121,117,-30,-26,-12,donor15697,donor15697_sample_483
4256,9,160091879,CX,CA3,"CA3 field, left",148020446,124,120,117,-33,-26,-11,donor15697,donor15697_sample_484
4251,9,160091831,CX,S,"subiculum, left",148020506,112,121,117,-21,-26,-12,donor15697,donor15697_sample_485
9115,10,160091883,CX,SC,"superior colliculus, left",156988516,107,117,133,-16,-42,-8,donor15697,donor15697_sample_486
4257,10,160091835,CX,CA4,"CA4 field, left",157086721,106,107,133,-15,-42,2,donor15697,donor15697_sample_487
4255,10,160091993,CX,CA2,"CA2 field, left",157086950,111,107,133,-20,-42,2,donor15697,donor15697_sample_488
4254,10,160091977,CX,CA1,"CA1 field, left",157086949,103,106,133,-12,-42,3,donor15697,donor15697_sample_489
4251,10,160091961,CX,S,"subiculum, left",157086681,102,110,133,-11,-42,-1,donor15697,donor15697_sample_490
4254,7,159438977,CX,CA1,"CA1 field, left",156265315,115,135,94,-24,-3,-26,donor15697,donor15697_sample_491
4329,7,159438945,CX,ATZ,"amygdalohippocampal transition zone, left",156844242,106,127,94,-15,-3,-18,donor15697,donor15697_sample_492
4308,7,159439119,CX,nbM,"basal nucleus of meynert, left",156989056,118,119,94,-27,-3,-10,donor15697,donor15697_sample_493
4379,7,159439103,CX,LA,"lateral nucleus, left",156835171,116,130,94,-25,-3,-21,donor15697,donor15697_sample_494
4367,7,159439087,CX,COMA,"cortico-medial group, left",147057077,108,123,94,-17,-3,-14,donor15697,donor15697_sample_495
4360,7,159439071,CX,CeA,"central nucleus, left",147057076,114,121,94,-23,-3,-12,donor15697,donor15697_sample_496
4342,7,159439039,CX,BLA,"basolateral nucleus, left",147057074,112,127,94,-21,-3,-18,donor15697,donor15697_sample_497
